Absolute Time, HF [raw], HF [uV], Acc X [mg], Acc Y [mg], Acc Z [mg], Gyro X [mdps], Gyro Y [mdps], Gyro Z [mdps], SkinT [degC], AmbT [degC], HR [bpm], SPO2 [%], Conf [%]
6:01:40,0,93.75,236.009,311.161,930.067,-700,-280,210,34.69,33.8,0,0,0
6:02:40,0,93.75,239.913,316.895,942.877,-1330,140,210,34.7,33.79,0,0,0
6:03:40,0,95.703,251.137,295.179,930.799,280,-770,70,34.7,33.78,0,0,0
6:04:40,0,95.703,245.769,304.512,926.773,-140,-140,350,34.68,33.76,0,0,0
6:05:40,0,97.656,244.366,304.512,932.08,-210,420,-70,34.68,33.75,0,0,0
6:06:40,0,95.703,237.351,311.466,921.466,-560,-560,280,34.68,33.74,0,0,0
6:07:40,0,97.656,240.218,316.895,923.052,-1190,0,210,34.66,33.73,0,0,0
6:08:40,0,95.703,237.351,329.339,916.647,770,490,-70,34.65,33.72,0,0,0
6:09:40,0,95.703,236.07,329.888,916.464,490,70,0,34.64,33.72,0,0,0
6:10:40,0,97.656,207.278,400.892,894.626,-840,-350,0,34.64,33.72,0,0,0
6:11:40,0,95.703,231.251,382.592,901.214,1750,1050,-560,34.64,33.72,0,0,0
6:12:40,0,91.797,223.138,383.873,905.972,-1540,-420,70,34.65,33.75,0,0,0
6:13:40,0,85.938,234.179,382.592,901.031,-140,280,70,34.68,33.79,0,0,0
6:14:40,0,82.031,221.308,408.761,892.186,1470,210,-140,34.69,33.84,0,0,0
6:15:40,0,78.125,242.658,378.383,898.591,630,140,-70,34.7,33.89,0,0,0
6:16:40,0,78.125,227.652,399.123,888.831,1260,910,-420,34.73,33.95,0,0,0
6:17:40,0,74.219,214.964,404.003,893.04,-770,-1190,210,34.77,34,0,0,0
6:18:40,0,70.313,225.883,401.014,889.746,1260,1120,-630,34.83,34.05,0,0,0
6:19:40,0,70.313,237.778,367.708,905.362,560,-210,70,34.85,34.08,0,0,0
6:20:40,0,70.313,249.795,372.649,906.094,630,210,-350,34.88,34.12,0,0,0
6:21:40,0,68.359,239.608,377.285,899.567,-1890,-1050,560,34.91,34.15,0,0,0
6:22:40,0,68.359,230.092,377.712,895.175,140,-980,280,34.9,34.17,0,0,0
6:23:40,0,70.313,236.436,412.543,876.082,770,-140,0,34.91,34.19,0,0,0
6:24:40,0,68.359,220.942,429.257,871.873,-350,1050,-210,34.94,34.2,0,0,0
6:25:40,0,74.219,226.188,427.061,877.851,-280,-980,350,34.95,34.18,0,0,0
6:26:40,0,74.219,227.225,434.747,873.642,-140,70,-140,34.96,34.16,0,0,0
6:27:40,0,76.172,254.248,370.758,896.334,-70,140,0,34.96,34.14,0,0,0
6:28:40,0,82.031,283.65,356.24,894.931,700,-350,-140,34.95,34.12,0,0,0
6:29:40,0,78.125,290.116,360.266,891.82,1750,210,-490,34.92,34.1,0,0,0
6:30:40,0,80.078,274.683,337.635,901.641,210,-70,-140,34.89,34.1,0,0,0
6:31:40,0,80.078,284.321,355.508,894.077,-630,-210,280,34.93,34.1,0,0,0
6:32:40,0,82.031,283.65,357.155,896.7,-980,0,0,34.93,34.09,0,0,0
6:33:40,0,85.938,296.765,349.103,895.724,140,-420,70,34.91,34.08,0,0,0
6:34:40,0,89.844,300.547,359.717,888.404,2520,140,-630,34.95,34.08,0,0,0
6:35:40,0,89.844,303.109,364.963,886.452,1400,-70,-490,34.95,34.06,0,0,0
6:36:40,0,91.797,281.515,352.092,897.554,140,-210,280,34.93,34.04,0,0,0
6:37:40,0,91.797,292.8,349.347,894.199,140,-70,0,34.9,34.03,0,0,0
6:38:40,0,89.844,290.787,364.353,889.136,210,0,-210,34.88,34.03,0,0,0
6:39:40,0,87.891,287.432,356.24,891.454,-1540,210,280,34.89,34.03,0,0,0
6:40:40,0,83.984,293.166,366.671,885.659,-630,70,70,34.88,34.04,0,0,0
6:41:40,0,83.984,292.129,353.129,891.576,70,-420,70,34.87,34.05,0,0,0
6:42:40,0,83.984,275.11,352.763,894.138,-1190,-910,420,34.9,34.08,0,0,0
6:43:40,0,80.078,249.795,333.06,912.316,-140,0,-70,34.89,34.09,0,0,0
6:44:40,0,83.984,247.599,335.439,913.292,-350,-280,70,34.91,34.09,0,0,0
6:45:40,0,89.844,139.324,350.994,938.058,420,280,-210,34.92,34.06,0,0,0
6:46:40,0,93.75,140.239,358.009,918.721,-560,0,-70,34.92,34.03,0,0,0
6:47:40,0,87.891,145.546,356.545,925.004,210,-140,-70,34.91,34.03,0,0,0
6:48:40,0,82.031,140.849,345.626,928.847,-140,-490,0,34.9,34.06,0,0,0
6:49:40,0,72.266,319.396,306.159,902.678,350,-210,0,34.89,34.1,0,0,0
6:50:40,0,70.313,328.18,307.013,901.824,70,-140,0,34.9,34.13,0,0,0
6:51:40,0,74.219,328.058,310.673,898.103,-350,700,140,34.9,34.15,0,0,0
6:52:40,0,72.266,324.703,306.708,900.299,210,-140,-210,34.91,34.13,0,0,0
6:53:40,0,78.125,324.764,335.683,894.992,-2240,630,1470,34.9,34.1,0,0,0
6:54:40,0,80.078,270.657,323.971,911.706,350,-280,0,34.87,34.05,0,0,0
6:55:40,0,82.031,260.165,339.404,913.414,1610,770,-630,34.85,34.02,0,0,0
6:56:40,0,85.938,268.095,317.383,910.547,420,0,210,34.84,33.98,0,0,0
6:57:40,0,85.938,269.132,316.102,915.488,70,-210,0,34.85,33.95,0,0,0
6:58:40,0,87.891,267.546,316.529,913.414,140,-350,140,34.84,33.93,0,0,0
6:59:40,0,87.891,277.489,337.879,905.545,980,-140,-140,34.8,33.91,0,0,0
7:00:40,0,87.891,356.85,276.391,896.334,1470,490,-980,34.79,33.9,0,0,0
7:01:40,0,87.891,356.545,283.528,896.273,-1050,-350,420,34.81,33.9,0,0,0
7:02:40,0,83.984,373.137,276.879,890.051,-560,-210,280,34.8,33.91,0,0,0
7:03:40,0,83.984,387.472,270.108,889.99,-630,-1120,420,34.8,33.93,0,0,0
7:04:40,0,82.031,390.034,261.141,890.478,350,-140,-210,34.82,33.95,0,0,0
7:05:40,0,82.031,386.252,268.888,891.82,140,-280,210,34.81,33.98,0,0,0
7:06:40,0,82.031,386.862,263.154,892.308,490,-350,-140,34.87,33.99,0,0,0
7:07:40,0,80.078,362.645,288.286,890.6,-1190,210,210,34.9,34,0,0,0
7:08:40,0,82.031,386.618,266.814,888.099,770,420,-420,34.89,34,0,0,0
7:09:40,0,78.125,-331.352,-706.38,603.351,630,350,140,34.88,34.01,0,0,0
7:10:40,0,78.125,-323.91,-721.02,598.288,140,-420,70,34.89,34.02,0,0,0
7:11:40,0,78.125,-325.618,-713.883,605.303,70,-490,70,34.87,34.01,0,0,0
7:12:40,0,76.172,-320.067,-724.619,601.216,700,210,-210,34.83,34,0,0,0
7:13:40,0,74.219,-320.921,-712.846,602.07,-770,700,70,34.84,34.01,0,0,0
7:14:40,0,74.219,-323.056,-722.057,593.225,-1050,700,140,34.82,34.03,0,0,0
7:15:40,0,70.313,-326.777,-714.371,603.717,-350,0,-280,34.79,34.05,0,0,0
7:16:40,0,68.359,-326.777,-717.665,596.336,-490,210,-140,34.82,34.07,0,0,0
7:17:40,0,68.359,-329.766,-713.761,605.303,-350,0,-420,34.86,34.1,0,0,0
7:18:40,0,66.406,-396.866,-802.76,422.486,-560,-2660,4620,34.84,34.12,0,0,0
7:19:40,0,62.5,-286.639,-763.72,572.058,490,-280,-140,34.86,34.14,0,0,0
7:20:40,0,66.406,-310.917,-727.669,588.894,770,770,-140,34.89,34.16,0,0,0
7:21:40,0,68.359,-283.162,-745.786,592.615,1330,-280,0,34.88,34.15,0,0,0
7:22:40,0,74.219,-282.491,-747.006,584.624,420,140,0,34.88,34.12,0,0,0
7:23:40,0,78.125,-322.08,-721.447,600.423,1120,350,-70,34.89,34.09,0,0,0
7:24:40,0,82.031,-319.884,-711.321,610.976,-770,280,-350,34.84,34.05,0,0,0
7:25:40,0,82.031,-311.161,-701.683,618.845,770,-70,-140,34.85,34.03,0,0,0
7:26:40,0,80.078,-305.305,-690.154,637.389,-560,-910,70,34.89,34.04,0,0,0
7:27:40,0,76.172,-290.116,-737.673,585.966,980,-700,210,34.88,34.06,0,0,0
7:28:40,0,74.219,-237.961,-713.578,632.57,1400,490,490,34.89,34.1,0,0,0
7:29:40,0,74.219,-219.295,-721.935,637.267,-140,-490,-70,34.93,34.13,0,0,0
7:30:40,0,74.219,-478.667,-794.159,355.996,210,-490,140,34.96,34.14,0,0,0
7:31:40,0,76.172,-471.469,-798.978,352.885,-910,980,-140,34.95,34.13,0,0,0
7:32:40,0,78.125,-466.467,-797.026,356.301,490,0,-210,34.92,34.09,0,0,0
7:33:40,0,80.078,-468.907,-796.05,355.447,-280,560,-70,34.89,34.05,0,0,0
7:34:40,0,82.031,-469.883,-796.843,362.096,0,350,-70,34.89,34.02,0,0,0
7:35:40,0,85.938,-461.892,-797.148,363.255,140,-490,280,34.89,33.99,0,0,0
7:36:40,0,87.891,-464.271,-792.878,374.357,560,-1190,280,34.87,33.95,0,0,0
7:37:40,0,87.891,-466.833,-801.357,357.948,70,210,70,34.86,33.93,0,0,0
7:38:40,0,89.844,-460.794,-799.405,370.575,70,140,140,34.86,33.9,0,0,0
7:39:40,0,89.844,-459.452,-795.867,366.671,-140,-350,-70,34.83,33.88,0,0,0
7:40:40,0,91.797,-464.637,-803.919,348.981,700,280,0,34.81,33.85,0,0,0
7:41:40,0,93.75,-464.576,-802.211,351.909,-350,700,-210,34.84,33.84,0,0,0
7:42:40,0,95.703,-458.354,-795.013,369.172,910,-700,70,34.84,33.82,0,0,0
7:43:40,0,93.75,-462.502,-796.294,370.575,-140,140,210,34.8,33.8,0,0,0
7:44:40,0,97.656,-451.705,-798.978,364.475,-140,-70,210,34.81,33.8,0,0,0
7:45:40,0,95.703,-459.33,-805.261,352.885,-700,840,-140,34.81,33.79,0,0,0
7:46:40,0,95.703,-310.185,-803.858,489.525,630,-560,-140,34.8,33.78,0,0,0
7:47:40,0,99.609,-317.383,-820.206,457.073,1260,280,-210,34.8,33.77,0,0,0
7:48:40,0,101.563,-297.619,-779.641,527.528,-280,-70,210,34.79,33.76,0,0,0
7:49:40,0,101.563,-988.81,-161.345,-47.214,1610,-7770,-1400,34.77,33.75,0,0,0
7:50:40,0,107.422,-981.978,-148.779,30.317,-9170,6370,-4970,34.81,33.74,0,0,0
7:51:40,0,107.422,-1019.188,-195.017,-19.276,-5040,-5740,3430,34.79,33.71,0,0,0
7:52:40,0,113.281,-891.454,-235.948,-138.714,-24570,-47320,6860,34.75,33.66,0,0,0
7:53:40,0,117.188,-979.172,-220.698,-4.758,-3920,280,2940,34.78,33.61,0,0,0
7:54:40,0,121.094,-960.811,-268.583,-22.448,-140,490,-70,34.74,33.54,0,0,0
7:55:40,0,126.953,-757.986,-129.869,-709.247,-1120,2800,-140,34.67,33.47,0,0,0
7:56:40,0,132.813,-775.249,-227.042,-336.598,4130,-16520,-3220,34.64,33.38,0,0,0
7:57:40,0,142.578,-869.921,-55.083,309.636,-34860,-6370,-4200,34.61,33.3,0,0,0
7:58:40,0,146.484,-1072.624,71.736,127.978,-10010,17780,-20650,34.54,33.2,0,0,0
7:59:40,0,158.203,-684.908,-400.099,-525.637,-420,1400,10710,34.52,33.09,0,0,0
8:00:40,0,164.063,-946.598,-191.723,30.683,-2380,-1610,1400,34.46,32.94,0,0,0
8:01:40,0,167.969,-770.125,-128.161,413.641,-25830,-21840,21490,34.39,32.84,0,0,0
8:02:40,0,169.922,-820.633,-161.345,-208.01,-34580,99120,4060,34.3,32.77,0,0,0
8:03:40,0,158.203,-326.289,70.272,-1303.57,8400,-16310,-15820,34.27,32.76,0,0,0
8:04:40,0,158.203,-954.894,-340.319,1.098,2590,1330,-1120,34.29,32.79,0,0,0
8:05:40,0,150.391,-969.229,-269.498,-21.594,420,-1470,-210,34.31,32.84,0,0,0
8:06:40,0,152.344,-941.84,-239.852,167.018,4900,3850,-4270,34.33,32.91,0,0,0
8:07:40,0,150.391,-847.656,-78.446,358.985,-32270,1960,6790,34.39,32.97,0,0,0
8:08:40,0,144.531,-973.072,-138.836,215.208,25340,6160,-11130,34.43,33.04,0,0,0
8:09:40,0,136.719,-703.696,-331.901,-588.833,8330,-3920,2380,34.47,33.09,0,0,0
8:10:40,0,134.766,-971.12,-188.124,279.868,34020,-6650,-6230,34.5,33.14,0,0,0
8:11:40,0,134.766,-973.255,-216.672,95.526,-2100,3500,-140,34.51,33.19,0,0,0
8:12:40,0,140.625,-843.874,-159.393,516.121,70,-350,210,34.52,33.22,0,0,0
8:13:40,0,142.578,-831.491,-181.597,531.066,-560,-4760,-210,34.57,33.25,0,0,0
8:14:40,0,138.672,-825.574,-192.76,537.837,-1050,-770,-1190,34.63,33.3,0,0,0
8:15:40,0,142.578,-860.039,-122.244,503.982,140,490,-70,34.65,33.33,0,0,0
8:16:40,0,134.766,-850.95,-167.994,504.409,770,1050,-70,34.67,33.37,0,0,0
8:17:40,0,132.813,-847.107,-175.741,505.934,-280,140,-70,34.67,33.4,0,0,0
8:18:40,0,128.906,-842.227,-174.643,499.529,-490,-490,-490,34.69,33.44,0,0,0
8:19:40,0,126.953,-871.385,-238.388,447.313,-1750,-140,280,34.7,33.47,0,0,0
8:20:40,0,123.047,-843.691,-213.683,481.107,0,-210,-140,34.71,33.5,0,0,0
8:21:40,0,128.906,-851.133,-132.553,511.668,560,770,-490,34.71,33.51,0,0,0
8:22:40,0,121.094,-939.766,-94.306,344.772,-62230,-4550,29260,34.73,33.53,0,0,0
8:23:40,0,93.75,-485.255,-573.766,-755.241,-2450,4200,-3920,34.64,33.55,0,0,0
8:24:40,0,113.281,-678.137,-459.452,-631.899,-4900,-3220,5250,34.65,33.57,0,0,0
8:25:40,0,113.281,-953.003,-284.931,134.993,-3780,840,1400,34.75,33.6,0,0,0
8:26:40,0,121.094,-1088.24,38.674,304.024,-5040,-6790,-15680,34.74,33.62,0,0,0
8:27:40,0,121.094,-898.347,-193.736,399.733,1050,-420,-210,34.77,33.62,0,0,0
8:28:40,0,125,-690.764,-135.603,211.06,-12320,10290,-1470,34.78,33.59,0,0,0
8:29:40,0,130.859,-758.657,-95.648,257.725,-11060,10710,140,34.76,33.54,0,0,0
8:30:40,0,136.719,-761.158,11.346,309.636,280,5040,-4970,34.7,33.45,0,0,0
8:31:40,0,144.531,-785.436,-11.224,330.62,-3010,10850,-8400,34.68,33.38,0,0,0
8:32:40,0,146.484,-877.546,-183.549,306.952,1820,-1050,490,34.65,33.31,0,0,0
8:33:40,0,152.344,-984.54,-132.065,294.813,53130,3220,-18270,34.58,33.24,0,0,0
8:34:40,0,156.25,-822.585,-332.999,421.266,-2170,-1960,1330,34.52,33.14,0,0,0
8:35:40,0,158.203,-815.997,-318.725,438.102,-1050,-1540,-910,34.52,33.09,0,0,0
8:36:40,0,154.297,-770.369,-283.406,524.234,7280,-770,-1190,34.52,33.11,0,0,0
8:37:40,0,150.391,-806.237,-252.54,580.781,1820,1610,-140,34.55,33.15,0,0,0
8:38:40,0,142.578,-798.551,-247.477,539.423,700,-490,0,34.56,33.21,0,0,0
8:39:40,0,138.672,-826.245,-258.457,573.217,3710,2240,-2800,34.57,33.26,0,0,0
8:40:40,0,136.719,-803.248,-259.494,550.952,0,210,-770,34.61,33.32,0,0,0
8:41:40,0,130.859,-769.576,-182.146,568.825,-3220,2380,-700,34.64,33.38,0,0,0
8:42:40,0,126.953,-771.04,-370.575,520.635,-70,-490,-350,34.69,33.45,0,0,0
8:43:40,0,123.047,-825.757,-137.006,543.815,3080,-280,2730,34.73,33.5,0,0,0
8:44:40,0,121.094,-862.723,-276.391,478.545,-5320,2450,280,34.76,33.56,0,0,0
8:45:40,0,117.188,-813.74,-215.513,615.246,1750,1960,-1400,34.79,33.62,0,0,0
8:46:40,0,115.234,-806.176,-244.183,534.36,-980,-490,70,34.83,33.67,0,0,0
8:47:40,0,119.141,-821.67,-315.98,638.365,700,5040,-2870,34.83,33.71,0,0,0
8:48:40,0,117.188,-803.065,-240.95,545.462,-700,-140,140,34.87,33.75,0,0,0
8:49:40,0,115.234,-850.889,-231.739,515.389,-840,840,-70,34.9,33.76,0,0,0
8:50:40,0,113.281,-774.151,-263.093,460.916,-980,-350,3850,34.92,33.78,0,0,0
8:51:40,0,113.281,-816.912,-324.093,489.525,3010,-3150,1120,34.92,33.78,0,0,0
8:52:40,0,115.234,-840.641,-273.341,493.917,-770,280,-980,34.95,33.78,0,0,0
8:53:40,0,115.234,-764.147,-231.251,431.636,-3290,-2100,4410,34.95,33.78,0,0,0
8:54:40,0,115.234,-887.306,-310.429,462.441,3150,840,210,34.94,33.8,0,0,0
8:55:40,0,113.281,-843.508,-123.159,529.724,140,70,350,34.93,33.82,0,0,0
8:56:40,0,117.188,-783.606,-307.562,494.222,-280,-1400,-350,34.96,33.84,0,0,0
8:57:40,0,121.094,-804.407,-244.61,541.558,-210,-420,-140,34.99,33.85,0,0,0
8:58:40,0,119.141,-805.139,-223.321,566.324,1050,210,350,34.99,33.87,0,0,0
8:59:40,0,121.094,-790.56,-251.747,532.652,10640,-350,-2030,35,33.88,0,0,0
9:00:40,0,121.094,-990.518,-7.015,215.879,-1890,-1050,5040,35.02,33.88,0,0,0
9:01:40,0,125,-824.415,-204.96,292.556,7910,-15960,7280,35.02,33.88,0,0,0
9:02:40,0,126.953,-842.837,-87.169,284.382,27230,6300,-17150,35.04,33.85,0,0,0
9:03:40,0,136.719,-916.586,-53.314,393.45,-1400,1050,-70,35.03,33.79,0,0,0
9:04:40,0,144.531,-924.455,-135.664,372.527,25270,840,-10710,34.99,33.69,0,0,0
9:05:40,0,152.344,-938.119,-69.174,256.383,2030,2310,7980,34.94,33.58,0,0,0
9:06:40,0,160.156,-1015.955,43.188,362.035,-5740,1820,-25130,34.86,33.45,0,0,0
9:07:40,0,193.359,-843.63,-77.897,489.22,1470,2030,910,34.8,33.33,0,0,0
9:08:40,0,197.266,-756.766,-137.616,530.334,-2240,-12810,-490,34.72,33.2,0,0,0
9:09:40,0,212.891,-844.301,-222.406,758.108,-5530,1890,-910,34.67,33.12,0,0,0
9:10:40,0,208.984,-747.189,-49.593,644.282,-1470,2240,1960,34.66,33.05,0,0,0
9:11:40,0,183.594,-891.088,-352.519,186.965,51730,30380,-13230,34.64,33.03,0,0,0
9:12:40,0,183.594,-1075.918,-50.569,166.652,6650,-26670,6230,34.6,32.99,0,0,0
9:13:40,0,189.453,-701.927,-152.439,240.645,28000,13160,7560,34.54,32.93,0,0,0
9:14:40,0,197.266,-742.492,-203.618,181.292,-80150,-25970,2380,34.48,32.84,0,0,0
9:15:40,0,201.172,-929.823,-181.109,413.885,4690,12950,-8890,34.44,32.76,0,0,0
9:16:40,0,205.078,-894.809,-363.438,259.86,62510,17430,-21210,34.4,32.7,0,0,0
9:17:40,0,201.172,-918.843,-364.292,295.057,38360,3850,-11480,34.36,32.69,0,0,0
9:18:40,0,189.453,-831.43,-41.236,284.138,-6720,12530,-9240,34.36,32.71,0,0,0
9:19:40,0,189.453,-1000.339,-249.002,403.332,10920,13230,5040,34.39,32.74,0,0,0
9:20:40,0,187.5,-774.456,-75.457,388.753,-10570,14980,-13230,34.38,32.78,0,0,0
9:21:40,0,183.594,-1027.362,-59.048,528.077,-1330,-4200,-12320,34.38,32.82,0,0,0
9:22:40,0,171.875,-876.814,-511.302,-82.899,7770,10990,3080,34.4,32.89,0,0,0
9:23:40,0,167.969,-991.799,-108.397,-78.019,280,-1400,-420,34.47,32.94,0,0,0
9:24:40,0,162.109,-995.093,-102.175,-107.421,2030,210,-70,34.55,33.02,0,0,0
9:25:40,0,156.25,-998.326,-104.188,-118.767,-210,1260,-350,34.56,33.1,0,0,0
9:26:40,0,150.391,-988.566,-104.615,-116.327,490,-700,-140,34.6,33.19,0,0,0
9:27:40,0,148.438,-992.836,-137.25,-44.652,-1890,2100,-1260,34.67,33.26,0,0,0
9:28:40,0,144.531,-937.936,-126.27,310.978,0,490,-280,34.72,33.35,0,0,0
9:29:40,0,140.625,-947.025,-134.505,331.291,2310,-630,910,34.74,33.41,0,0,0
9:30:40,0,-78.125,14.091,21.655,-999.18,420,-140,-70,32.86,32.7,0,0,0
9:31:40,0,-82.031,12.81,21.472,-997.96,350,-210,0,30.42,31.36,0,0,0
9:32:40,0,-105.469,13.603,23.241,-997.472,420,-280,70,28.8,29.65,0,0,0
9:33:40,0,-253.906,-13.298,-8.967,997.106,420,-140,-70,26.69,28.06,0,0,0
9:34:40,0,-167.969,-17.934,-5.429,1000.766,490,-140,-70,24.85,26.29,0,0,0
9:35:40,0,-128.906,-10.797,-7.869,999.302,420,-210,0,24.71,25.55,0,0,0
9:36:40,0,-101.563,-13.786,-8.479,999.424,350,-140,-70,24.48,25.05,0,0,0
9:37:40,0,-85.938,-14.457,-13.42,1000.034,350,-140,-140,24.34,24.77,0,0,0
9:38:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:39:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:40:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:41:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:42:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:43:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:44:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:45:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:46:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:47:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:48:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:49:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:50:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:51:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:52:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:53:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:54:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:55:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:56:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:57:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:58:40,0,0,0,0,0,0,0,0,0,0,0,0,0
9:59:40,0,0,0,0,0,0,0,0,0,0,0,0,0
10:00:40,0,0,0,0,0,0,0,0,0,0,0,0,0
10:01:40,0,0,0,0,0,0,0,0,0,0,0,0,0
